0.15395839512348175,0.17490892112255096,0.08030423521995544,0.0676606148481369,0.018440525978803635,0.018195396289229393,0.00675229262560606,0.023489320650696754,0.025555510073900223,0.028860855847597122,0.028187282383441925,0.006276216823607683,0.015574540942907333,0.04030421003699303,0.003935349173843861,0.009089812636375427,0.004994622897356749,0.006598735228180885,0.020973848178982735,0.0010457598837092519,0.0029289256781339645,0.009003518149256706,0.0073940628208220005,0.014214723370969296,0.0030804553534835577,0.0005629533552564681,0.00830940529704094,0.0056844837963581085,0.008275209926068783,0.0019760241266340017,0.006560957990586758,0.0021757460199296474,0.008006432093679905,0.004745352081954479,0.0013790484517812729,0.0017257581930607557,0.004246141761541367,0.0020544666331261396,0.004696110263466835,0.0003379519621375948,0.002061817329376936,0.0031703354325145483,0.0007810129318386316,0.0017541998531669378,0.001237755874171853,0.013840822502970695,0.00667384872213006,0.0019083628430962563,0.0014384816167876124,0.0030672624707221985,0.0037482045590877533,0.00046305646537803113,0.000890769180841744,0.008265388198196888,0.0015921666054055095,0.005660279653966427,0.0002156402770197019,0.0019566407427191734,0.0006466379854828119,0.0019046401139348745,0.004774457309395075,0.0012405141023918986,0.0003677025670185685,0.0003267269057687372,0.0011968921171501279,0.0012018143897876143,0.0006307208095677197,0.0005598817369900644,0.00019242420967202634,0.0025451923720538616,0.0003531146503519267,0.0018130751559510827,0.00019099540077149868,0.0027450616471469402,0.00028489582473412156,0.003160488326102495,0.006204549223184586,0.00031070978729985654,0.00025526402168907225,0.0006723561091348529,0.00027204633806832135,0.000254325132118538,0.0023810307029634714,0.000644552696030587,0.00040698752854950726,0.00013040154590271413,0.00046865179319866,0.0034283699933439493,0.0014957328094169497,4.82851464767009e-05,0.00031804651371203363,0.0008875540806911886,0.001668386161327362,0.0033733213786035776,0.0014431485906243324,0.0013715872773900628,0.000625204062089324,0.00013738292909692973,0.0046129850670695305,0.0003966494696214795,0.00026915271882899106,0.0008766684331931174,0.00048248254461213946,0.0018103193724527955,0.0010972704039886594,0.00032874662429094315,0.0004307759809307754,0.0017128793988376856,0.00026709187659434974,0.0007621539989486337,0.001329256221652031,0.0011939029209315777,8.593043457949534e-05,0.0010316787520423532,0.0001427364768460393,0.0019835184793919325,4.7647208702983335e-05,0.001429264317266643,0.0026754364371299744,3.8648900954285637e-05,0.00016971727018244565,0.0007758050342090428,0.0014132590731605887,0.00029660126892849803,0.0003027634520549327,8.93691903911531e-05,1.2116948710172437e-05,0.0009662073571234941,9.86833474598825e-05,0.00019375547708477825,6.006118201185018e-05,0.0017156520625576377,0.0004656008677557111,0.00019753060769289732,0.00015788424934726208,0.00010831363033503294,0.00017677391588222235,0.00023320985201280564,7.896979514043778e-05,0.0007538103382103145,0.00015479637659154832,0.00026839360361918807,0.0024142242036759853,7.342194294324145e-05,0.0006829373305663466,0.0013560649240389466,5.874962516827509e-05,0.0005116786924190819,0.0001390130928484723,0.00029120309045538306,3.855333125102334e-05,0.00019358666031621397,0.00019712450739461929,0.00023731063993182033,0.0005314727895893157,0.0005506895831786096,0.0003671156882774085,6.713027687510476e-05,7.616241873620311e-06,3.668669887701981e-05,0.0002522617287468165,0.0006885123439133167,0.00035981848486699164,0.0004068929993081838,0.001048287726007402,0.0015680108917877078,0.0006281707901507616,0.0005167507333680987,0.00030768191209062934,5.2625393436755985e-05,0.0003766809240914881,4.4010897681801e-07,1.0500555617909413e-05,0.00031577679328620434,5.1630664529511705e-05,0.00011207580246264115,0.000164206197950989,0.0002778909693006426,0.0005235520657151937,0.0003554082941263914,6.5793383328127675e-06,0.0012008125195279717,0.0006972806295379996,0.00011551652278285474,3.0225164664443582e-06,1.2014172170893289e-05,0.0002325209934497252,0.0009734116028994322,0.00012265054101590067,0.0005035485955886543,0.0002901881525758654,0.00048778433119878173,1.5779023669892922e-05,3.67488173651509e-05,1.5130781321204267e-05,0.00032494167680852115,1.1713300409610383e-05,8.289446850540116e-05,3.611265492509119e-05,7.708133011874452e-07,7.437298336299136e-05,2.692385714908596e-05,1.1823985005321447e-05,0.00039047462632879615,9.089591799238406e-07,5.633499677060172e-05,0.00044877955224364996,0.000277797196758911,0.0002016116341110319,1.1626902050920762e-05,0.00038124146522022784,6.724183185724542e-05,0.00011652661487460136,0.00025907671079039574,2.9515033475036034e-06,2.5620458472985774e-05,2.078699617413804e-05,7.000303594395518e-05,2.8764143280568533e-06,1.5978889322809664e-08,2.2543035811395384e-05,2.826589025062276e-07,3.929275393943499e-08,3.5453556392894825e-06,1.921446113328784e-08,0.0001603436394361779,8.764160156715661e-06,7.515216111642076e-06,1.1774860695368261e-06,5.191627224121476e-06,3.3789667213568464e-05,2.310325930565682e-09,7.60026807711256e-07,1.3677769175046706e-06,8.99887309060432e-05,5.249882451607846e-05,4.919711500406265e-07,6.606701390410308e-06,1.4906915168921842e-07,5.7771121220184796e-09,6.910144634275639e-07,2.5011141246977786e-07,1.932663140635782e-09,1.426867868303816e-07,1.8320621393286274e-06,3.880284149548885e-10,1.0348155399242387e-07,2.8853060030087363e-07,2.240607699377506e-07,3.763227311992523e-07,1.2392545656325638e-08,2.6229066918403987e-08,1.6053189710873994e-07,3.1868967464987463e-09,5.901185318180069e-08,2.498991902299963e-09,8.023662623202199e-09,4.2810262357306783e-07,5.346199927203088e-08,2.311831224233174e-07,2.5918319934703504e-08,5.585873168456601e-06,0.00024649317492730916,1.6808941438739566e-07,1.831748704717029e-05,2.5748487786358965e-09,7.042085314878932e-08,2.6094014060618065e-08,9.111311527476573e-08,2.1332152044806207e-08,6.251884010488595e-10,2.0320557325703703e-07,1.8746560215276986e-07,4.6067391679116554e-08,2.4805573048070073e-05,2.5676310997369e-06,8.355971658602357e-06,5.140399935044115e-06,2.6479759981157258e-05,5.357068221201189e-05,3.409598159365146e-09,1.2031233382003848e-05,6.362038717025453e-13,2.1535026917263167e-06,5.684930215466011e-08,2.963373049169604e-07,4.158233934958844e-07,7.055728445948262e-09,1.667837210561629e-07,9.680620678409468e-07,3.510508395265788e-05,3.123193093035326e-10,1.9607593060300132e-07,8.779652005408423e-10,1.8726072081864942e-10,9.67864455247991e-09,1.9688757291191905e-08,5.819380817229103e-07,1.2569172369580883e-09,3.777098811497126e-07,9.923945981427096e-06,1.2890356515526946e-07,2.737041313594091e-07,4.6411548737523844e-07,4.684432951762574e-06,3.4848719678848283e-06,1.8074597107897716e-07,2.269846532954034e-07,1.360515682335972e-07,5.34999480805709e-06,2.888402150347247e-06,5.185189820622327e-06,2.4158453015843406e-07,5.570497951801201e-10,7.156902483984595e-07,1.2275525040905677e-09,9.647979481997027e-08,3.6481388576703466e-08,3.929942977265455e-06,5.419270019046962e-05,1.0634940927900516e-08,1.1344649664124518e-09,9.576289983215247e-09,6.083648251831164e-09,9.678750023667249e-10,5.17773787578335e-06,4.0890738017829165e-10,4.283848466002382e-05,2.583797620303585e-09,1.0133502037490416e-08,4.1142203599520144e-07,5.3907619701476506e-08,4.109671269958426e-09,1.426933016190901e-09,2.514401558073587e-07,3.0856253108169085e-09,4.382085805332281e-08,7.064787865829203e-08,4.444654678081861e-06,2.9945191215574596e-08,5.527491794055095e-06,2.7082553515356267e-06,0.00011753175203921273,1.068250141122995e-10,6.1685447860782e-08,1.712404724685257e-07,1.4250821009365033e-11,4.2809506339835934e-06,7.892431312939152e-07,2.1295494256889924e-09,5.340892244021234e-07,1.2220120026995573e-08,2.5969799821723427e-07,4.137734599396481e-09,4.4502531437728976e-08,2.108130336964109e-09,3.1456409033125965e-07,1.781384284527121e-08,4.115664467008173e-07,4.753736071450021e-09,3.216942268124967e-10,1.3971516636956949e-06,2.839916357633143e-10,3.178874612785876e-05,9.715594728731958e-08,6.85048803461541e-07,6.923413309323223e-08,3.621641297968381e-08,2.1069305944365624e-07,1.7429610466024315e-07,1.059824339399995e-09,1.5958308097197005e-07,1.7272843422233564e-07,1.5995226476661628e-07,1.2445796073734527e-06,6.564192744917818e-07,3.9441800936401705e-08,1.7208519054179305e-09,8.183757671531566e-09,3.028647910241489e-08,1.6943255332080298e-06,1.4678066690976266e-06,1.8807766455353203e-09,1.6411086107837036e-06,1.7821787423599744e-07,2.3789261671680606e-09,3.874475140719369e-08,4.4008150013041814e-08,7.113445008144481e-06,9.389810173843216e-08,6.239632455162791e-08,1.5375242412574153e-07,6.284831682856762e-11,1.40211227517284e-07,4.186806563666323e-06,7.712438673479483e-06,4.7505827183158544e-07,6.166053445610942e-09,2.1012469915149268e-06,6.968683408103971e-10,1.7018784603806125e-08,4.871009195994702e-07,1.755945433501438e-08,1.04217201535306e-09,4.2926731613768254e-11,3.8246025013677354e-08,2.8158297027403023e-07,3.5898006789381043e-09,1.8221014386199386e-07,1.91221749545889e-09,1.0225260211882414e-06,1.7257659745695264e-09,1.523785186918758e-07,5.094645771919204e-08,7.665508405807486e-08,1.444707109499177e-08,1.911050429015404e-09,2.2387492037978518e-07,1.2958122397321858e-07,0.00015800150868017226,3.324137196614174e-06,5.436169736583452e-09,1.3051306950728758e-06,3.612396493046788e-10,1.6173959238585667e-07,2.994931946886936e-07,4.0129684464318416e-08,9.989567928414544e-08,4.395236175014361e-08,1.1006334688090647e-07,1.7616422209876248e-11,1.0475569212076152e-07,5.379381946113426e-06,1.762581064213009e-06,4.418426513552731e-08,2.7576282923824635e-10,5.181916762353467e-08,1.3868810810890864e-07,3.7340324610113385e-08,2.2969322277521798e-10,1.9455860922334978e-07,5.877573585166829e-06,4.5192464881438354e-07,2.027629534495645e-06,1.8148210711999013e-09,1.3388111597123498e-07,9.49376399717039e-08,1.1244220132766714e-07,1.5713578704890097e-07,3.717214269727265e-07,2.4145679162757006e-06,7.934482368909812e-07,6.704421906533753e-08,2.473167093341999e-08,3.621394455421978e-07,2.1867397208552575e-06,8.000034767974284e-08,1.0912167169863096e-07,1.7145355002412543e-07,7.882407970782879e-08,8.193218326013607e-10,1.7819008490960186e-08,6.679375719187419e-09,1.0316475851368523e-07,3.730837416782151e-09,5.763571664374467e-08,3.9574801768971213e-10,1.9228247438718427e-08,1.2300228613426611e-09,2.8515876326906664e-09,3.84910592288179e-09,1.071062016855251e-09,4.31820865287591e-07,8.101083039946388e-07,1.8930855105736555e-07,8.261559258926354e-08,2.2104018171376083e-07,1.1713813563574149e-07,2.801600942348159e-07,4.0263873302137654e-07,6.352109060969724e-09,1.5113677420686145e-07,8.287378960858405e-08,1.8778796402330045e-06,4.44282370892779e-08,1.9265250728039973e-08,1.3234185303190316e-08,2.7598474616752355e-07,1.0425279839409995e-07,7.441550309295053e-08,4.2748066420017494e-08,4.7199286200338975e-05,4.365420025465028e-09,6.434982768865893e-09,2.7358877385808e-09,1.8495999398737695e-08,1.5762478255965107e-07,2.7908764708983735e-12,2.306008127561654e-06,1.5628481264684524e-07,3.1046156436786987e-06,2.4558369204896735e-07,6.251228512610396e-08,4.666461973101832e-05,4.4211554556250476e-11,1.6857830686944908e-08,4.103395440324675e-06,9.546231183321652e-08,2.5507211898201376e-09,1.0612048839675481e-07,6.577214328729042e-09,4.603656179824611e-06,9.262077327321094e-08,6.456637180463076e-08,9.487908755545504e-06,1.1886325523846608e-07,5.324637258885545e-11,3.636343137713993e-08,1.1180208048244822e-06,3.802243853101572e-08,3.337826681715228e-09,1.2904330048968404e-07,9.646056042811324e-08,1.4748088306149043e-09,1.3142422403689125e-06,2.6569521196506685e-06,9.294878822174724e-08,1.85258954843448e-07,3.201662366336677e-07,6.817856834651081e-10,7.058835308271227e-06,2.488660868493753e-07,2.848393023668905e-06,1.146950339148134e-07,6.886550352191989e-08,8.265822515340915e-08,1.765704382705735e-07,5.238613880464982e-07,0.00017006990674417466,4.489179900701856e-06,6.021106855769176e-06,3.757388622460667e-09,2.0976899861580023e-07,8.912256349580261e-12,4.208738459965389e-07,2.975731661081227e-07,8.144047569658142e-06,1.6985895001653262e-07,1.817280437244051e-09,1.3795269637739693e-07,1.9827032815555867e-07,1.7355800707719027e-07,1.9189072553160713e-09,6.9107677802549e-08,2.3693216277820284e-09,8.068010259876246e-08,3.432972794925604e-09,5.461078217194881e-06,4.02380038622141e-07,1.910106846025883e-07,3.5276744370094093e-07,1.6306846362112992e-07,4.6469896375356257e-08,1.3075556637431873e-07,5.941459590985687e-08,2.613600599943311e-06,2.688315134946606e-06,1.5061063507459949e-10,2.405843986252876e-07,3.659605499706231e-05,1.1257744745307718e-06,6.3328258192996145e-09,2.340931060107465e-10,5.872528276995581e-07,4.636553807557675e-09,1.0050909082792714e-07,8.139472602863851e-12,7.102828902816327e-08,9.458750014346151e-07,5.239130795864355e-10,2.6364276095591777e-07,2.8788690542569384e-07,2.7299648763801088e-08,7.456084460955026e-08,4.2499373464899293e-10,1.0875144340616316e-08,7.063807316853854e-09,1.6365339661206235e-06,2.890554242185317e-06,2.1511564085585633e-08,6.483248382593843e-10,1.0420950324885325e-08,7.94017083194376e-08,9.712925930216443e-08,4.4434057128173166e-11,2.967697128042346e-07,4.802417907789902e-10,2.0359166228445247e-06,2.3059807574554725e-07,3.481377675029762e-08,6.09417929808842e-06,6.2475455706589855e-06,6.751896819423564e-08,2.547551058995623e-09,5.704448824417341e-08,1.1656823772909775e-07,5.504802629729966e-06,1.2480782629609166e-07,1.0429267405243081e-07,1.5409797526899638e-07,2.035575086267727e-08,2.3657826204726007e-06,1.0814842710260564e-07,1.8689947864913847e-06,3.1032197966851527e-07,3.3285385825365665e-07,4.441087142481592e-08,6.650103756555836e-08,1.9597480616084795e-07,6.35086166766996e-07,2.9460700545769214e-08,2.1242626644379925e-06,4.202571346478834e-10,5.719322189179366e-07,2.980498948090826e-06,2.605021620638581e-07,7.782310262882675e-08,1.0227834579268347e-08,1.4579605300824028e-09,6.380872719091712e-08,2.623200714424456e-07,3.372779833199502e-10,3.213029842186188e-10,1.1651309916871355e-09,5.134008347340568e-07,2.1012097306538635e-07,8.625971759101958e-08,1.5720235069238697e-07,1.4836172113064094e-07,7.782151101309864e-07,1.4385746283096523e-07,2.050972902623016e-08,7.47301314163451e-08,2.843407401087461e-06,4.149633241468109e-07,4.342410647950601e-06,2.1521843862615242e-08,3.6492960475698055e-07,5.578941042472252e-08,4.303439709474333e-06,4.2315922987867793e-10,1.757341716590588e-09,1.1376763353609931e-07,1.1399527721778213e-07,5.212202722759685e-07,9.10137600840244e-08,1.6521015311354859e-07,3.4509085367062653e-07,1.7843215971424797e-07,8.872544299265428e-08,2.408791601737903e-07,1.79197144234422e-07,1.2506379931664924e-08,1.7002456331738358e-07,7.02714497702317e-10,7.466185820703686e-07,2.170921664657044e-09,1.4969070605275192e-07,1.4523512392727866e-09,8.796627639640064e-07,2.0128769762095544e-08,1.6438254135664465e-07,4.765508876403146e-08,4.768854978465242e-06,6.13664852266993e-08,6.447056222214087e-08,2.3900781798147364e-07,7.61166029406013e-06,7.146292801962773e-08,1.4958743965731713e-10,4.49507666644422e-07,1.8993205230799504e-07,1.3306924451228497e-09,2.8398705609333774e-08,1.564906284556855e-07,9.623237318123756e-09,7.223446374382547e-08,9.182346438763034e-09,2.020707142946776e-06,8.10552602814596e-09,3.704536311488482e-06,4.625177609796083e-07,3.0379842996808293e-07,1.352247380737026e-07,1.4231760214755695e-10,3.5490702430251986e-06,2.527144999930897e-07,2.7841815519735746e-09,0.00031654202030040324,1.994413833017461e-05,1.0037584274869005e-07,3.2913619634200586e-06,1.5494990179831802e-07,3.4253385905458344e-08,1.8100712040336475e-09,1.3669978216057643e-07,1.9709882792540157e-07,3.886373178829672e-06,8.385421097045764e-06,3.651482227695624e-09,0.0005414641345851123,3.564685435719639e-09,1.0021404932558653e-06,1.9201154000114684e-09,3.546821574218484e-07,3.7397362007141055e-07,3.795042058385434e-10,1.0795439266075846e-05,4.353612581553534e-09,1.1576647551692076e-07,1.1151573886536426e-08,2.990274481362576e-07,1.3770993234629714e-07,2.9777075383208285e-07,4.687429111527308e-07,1.2523800307917554e-07,4.037440703541506e-06,4.34432877227664e-06,1.9303304270579247e-06,2.1907879954596865e-07,1.2783470992872026e-07,5.39541877841998e-09,3.3400929169147275e-06,7.2286732155646405e-09,6.543904085276608e-09,1.0727202237603706e-07,1.9300105957853475e-09,2.2290156209692213e-07,3.174264975314145e-06,1.4386802149601863e-07,1.3316065405888367e-07,1.9797708716851048e-07,9.158239722140138e-10,5.1835646885933784e-11,2.3498928669596353e-07,1.1745224526293896e-07,4.478066273350123e-08,2.8730323720083106e-07,1.8956651803847535e-09,1.2172529295639833e-07,1.2441398666851455e-07,1.4451480900845581e-08,7.883012465015327e-09,2.558789291562391e-10,5.291627758197137e-07,3.2825676044012653e-07,1.0495218560890862e-07,2.023251397531567e-07,2.754035676844069e-06,2.3496551371238183e-09,1.3826353395529623e-09,1.7854644152048849e-10,1.384994896547198e-09,7.914542266007629e-08,9.372185161282687e-08,1.0002189076985246e-09,1.8371525811744505e-07,2.3901645107571312e-09,1.5894145235506585e-06,1.1547641953768562e-08,1.5879258796758222e-07,2.8758560688402213e-07,3.0514282212124044e-09,1.9039207543869452e-08,1.9198196810066293e-08,3.2097608482217765e-07,2.2852122971706024e-10,9.03595331891438e-09,1.8118113302989514e-06,4.6104219109111e-08,8.528284745068504e-09,1.3397069564824449e-10,1.7263257490185424e-09,1.2756520106904645e-07,5.980559936169527e-10,1.0041878795163939e-06,6.0033520377089644e-09,2.0405438760917605e-07,2.6748159598355414e-07,1.2229206536318316e-09,5.089340220365557e-07,1.625654455494896e-08,3.3323308912258653e-07,9.096212494341671e-08,1.0808388140048919e-07,4.433905331779897e-08,3.4655799936444964e-06,5.979698869396088e-08,1.5932258179418568e-07,2.7846596140079782e-09,4.003839482180638e-10,5.495161659041514e-08,1.8460612594140002e-08,8.331427103769329e-09,3.090750055889657e-07,1.0837618447112618e-07,5.888505256734788e-07,1.3923916242220002e-07,2.3210500899040198e-07,6.742663316572362e-08,2.5292995360359782e-06,1.9704771148099098e-07,5.5607323190542957e-08,1.804991285325741e-07,5.709632660000352e-07,1.8712416505195506e-08,4.267499065235825e-08,2.991082936887324e-08,2.6022678412118694e-07,4.78688921834447e-10,5.263806542643579e-06,9.364118369603602e-08,7.154029368905412e-09
